"","n.sites","n.biallelic.sites","n.gaps","n.unknowns","n.valid.sites","n.polyallelic.sites","trans.transv.ratio","nuc.diversity.within_Total","hap.diversity.within_Total","Tajima.D_Total","nuc.diversity.within_Landrace","nuc.diversity.within_Wild","hap.diversity.within_Landrace","hap.diversity.within_Wild","Tajima.D_Cultivar","Tajima.D_Landrace","Tajima.D_Wild","HOG","nuc.diversity.within_Cultivar","hap.diversity.within_Cultivar"
"568",3570,284,2877,0,666,27,1.25396825396825,17.6107744107744,0.831649831649832,-2.56885103914796,4.37894736842105,52.6666666666667,0.673684210526316,0.974358974358974,-1.2357528243946,-1.56227854563667,-1.94450592155933,"N0.HOG0000674",7.43809523809524,0.795238095238095
"569",2719,43,574,0,2145,0,2.30769230769231,11.8249158249158,0.796632996632997,0.871863636040111,13.2066666666667,7.21428571428571,0.713333333333333,0.964285714285714,1.12116766734365,2.09745099670113,-0.570259047962566,"N0.HOG0000675",11.5894736842105,0.742105263157895
"570",7169,672,4730,0,2368,71,1.40860215053763,35.1097643097643,0.655218855218855,-2.74727981951644,3.72923076923077,183.888888888889,0.618461538461539,0.972222222222222,-0.889987907799056,1.86764163480039,-1.32034283061101,"N0.HOG0000676",1.91812865497076,0.292397660818713
"571",2303,582,945,0,1226,132,0.986348122866894,70.1333333333333,0.581960784313725,-1.66604431263161,66.4978354978355,176.5,0.627705627705628,0.928571428571429,-2.70292584252599,-1.49128207720678,-1.16676155542913,"N0.HOG0000677",36.5809523809524,0.338095238095238
"572",3012,78,744,0,2267,1,2,17.0251572327044,0.921034241788959,-0.018699523251207,18.16,27.6190476190476,0.926666666666667,1,0.78228606579752,1.76191484332429,0.0578220705925214,"N0.HOG0000678",4.78947368421053,0.842105263157895
"573",4758,2,4512,0,246,0,Inf,0.146589259796807,0.144412191582003,-1.1741091305576,0.0833333333333333,0.571428571428571,0.0833333333333333,0.571428571428571,NA,-1.15933492823987,1.34164078649987,"N0.HOG0000679",0,0
"574",900,247,309,0,558,33,1.35238095238095,85.7982583454282,0.607402031930334,2.0723553207169,84.6245059288538,82,0.671936758893281,0.5,0.872137237472185,3.60278736267577,-0.87360997805163,"N0.HOG0000681",80.481884057971,0.528985507246377
"575",4444,53,3518,0,926,0,1.30434782608696,15.6589259796807,0.62699564586357,1.1709875083784,10.4473684210526,19.3818181818182,0.363157894736842,0.927272727272727,0.472698585868438,-0.382877515237497,0.86168966965773,"N0.HOG0000682",11.3578947368421,0.442105263157895
"576",1158,3,438,0,719,1,0.5,0.475867269984917,0.447209653092006,-0.579978655182007,0.431159420289855,0.5,0.431159420289855,0.5,-1.06179352712152,1.02681755282928,-0.612372435695797,"N0.HOG0000683",0.474308300395257,0.438735177865613
"577",4399,28,2882,0,1516,1,2.11111111111111,3.36,0.630588235294118,-1.51685492078222,4.05627705627706,3.5,0.627705627705628,0.805555555555556,0.793761534434305,-1.54781386467424,0.85812068079286,"N0.HOG0000684",0.409356725146199,0.409356725146199
"578",4867,195,3859,0,999,9,1.6,64.6917647058823,0.694117647058824,1.77335032553861,82.7619047619048,79.2727272727273,0.680952380952381,0.878787878787879,-2.58142642261194,2.26463369893099,1.12907978763034,"N0.HOG0000685",19.1764705882353,0.117647058823529
"579",1941,69,1329,0,609,3,2.45,19.8996078431373,0.83843137254902,1.04100131005839,19.2210526315789,30.3186813186813,0.805263157894737,0.956043956043956,-1.28406889450991,0.968746307238662,1.94225837899347,"N0.HOG0000686",0.952380952380952,0.466666666666667
"580",2802,65,2655,0,146,1,0.96969696969697,12.236862745098,0.658823529411765,-0.533770361730915,9.45333333333333,38.6666666666667,0.656666666666667,0.833333333333333,-0.179622325757709,1.57788211850837,1.12285549825593,"N0.HOG0000687",6.98947368421053,0.484210526315789
"581",3332,39,3247,0,85,0,1.29411764705882,1.59183673469388,0.0408163265306122,-2.78693608539391,0,0,0,0,-2.37092241305096,NA,NA,"N0.HOG0000689",5.57142857142857,0.142857142857143
"582",2820,14,2067,0,753,0,3.66666666666667,2.36897959183673,0.688163265306122,-0.734520720305941,1.8008658008658,3.35714285714286,0.467532467532468,0.964285714285714,1.24857543715279,0.291717041585495,-1.38172270467672,"N0.HOG0000690",1.64705882352941,0.647058823529412
"583",3575,7,1241,0,2334,0,0.75,2.45748299319728,0.528061224489796,1.50167167025006,2.70995670995671,1.4,0.567099567099567,0.7,1.22523103504053,2.00336046155091,-0.174748847424618,"N0.HOG0000691",1.97368421052632,0.394736842105263
"584",3109,44,470,0,2639,0,1.31578947368421,3.18197278911565,0.790816326530612,-2.32713697131528,1.58333333333333,12.4761904761905,0.757246376811594,0.857142857142857,-0.916641907505002,-0.485510578849636,-1.35663920978447,"N0.HOG0000692",1.05882352941176,0.705882352941177
"585",3867,95,3457,0,407,3,0.826923076923077,7.90379278445883,0.308048103607771,-2.26280352640978,0.311688311688312,39.6785714285714,0.311688311688312,0.607142857142857,-1.16221279954403,0.236818006445934,0.577708252431995,"N0.HOG0000693",0.125,0.125
"586",3969,30,2752,0,1217,0,2,2.43439716312057,0.654255319148936,-2.14178456252813,1.53684210526316,8.28571428571428,0.542105263157895,1,0.0375558936416181,1.05108440081206,-1.5653367254448,"N0.HOG0000694",1.14210526315789,0.542105263157895
"587",3528,24,1080,0,2448,0,3,4.06205673758865,0.712765957446808,-0.815350355197086,3.55555555555556,6.87272727272727,0.456140350877193,0.981818181818182,-0.48540859647159,-0.162021484088936,0.0294488380260363,"N0.HOG0000695",0.735294117647059,0.625
"588",3249,15,2329,0,920,0,2.75,1.58556891766883,0.725254394079556,-1.6521261971687,1.09941520467836,2.65454545454545,0.60233918128655,0.909090909090909,1.44694543706392,0.763715897025456,-1.75913895570918,"N0.HOG0000696",1.37142857142857,0.685714285714286
"589",4069,102,3894,0,144,31,1.68421052631579,13.2580943570768,0.822386679000925,-1.52689948607103,8.36764705882353,14.5847953216374,0.698529411764706,0.818713450292398,-1.04835052426929,2.58984301986674,-1.39473001462319,"N0.HOG0000697",17.5555555555556,0.805555555555556
"590",3849,18,2793,0,1056,0,2.6,5.46086956521739,0.733333333333333,1.06325010184663,4.54901960784314,1.66666666666667,0.679738562091503,0.8,2.38830925764744,1.54193652926813,-1.33698116636473,"N0.HOG0000698",5.14285714285714,0.666666666666667
"591",2762,27,2006,0,756,0,1.25,3.13140096618358,0.772946859903382,-1.63586054783387,1.98830409356725,6.88888888888889,0.754385964912281,0.944444444444444,-1.62814220620146,0.512182165323587,-1.24929920438868,"N0.HOG0000699",2.64166666666667,0.616666666666667
"592",3373,121,2617,0,754,2,1.81395348837209,31.5536231884058,0.742028985507246,0.527589059329134,16.3550724637681,32.6666666666667,0.699275362318841,0.933333333333333,2.71813163571709,2.32366039704657,-1.44098331348743,"N0.HOG0000700",16.9333333333333,0.666666666666667
"593",3839,19,2799,0,1040,0,1.71428571428571,4.22125603864734,0.776811594202899,-0.0756906605376711,2.89855072463768,6.33333333333333,0.63768115942029,0.861111111111111,1.8164856423626,1.7074276682642,0.367562467693261,"N0.HOG0000701",3.39393939393939,0.484848484848485
"594",1380,5,0,0,1380,0,1.5,0.847342995169082,0.679227053140097,-0.62951913664657,0.8,0.833333333333333,0.661904761904762,0.694444444444444,0.226149415171559,-0.106657055122049,-0.936128792240284,"N0.HOG0000702",0.681318681318681,0.604395604395604
"595",4568,80,4341,0,224,3,1.35294117647059,4.32929292929293,0.486868686868687,-2.73069012599775,0.914285714285714,14.5,0.457142857142857,0.878787878787879,NA,-0.0269134883959068,-2.10161430446229,"N0.HOG0000703",0,0
"596",2898,30,1500,0,1398,0,1.5,3.92727272727273,0.706060606060606,-1.44503219122153,3.67251461988304,8.66666666666667,0.695906432748538,1,0.0486305632162914,-0.539399075182146,-0.667111556049961,"N0.HOG0000704",2.85789473684211,0.615789473684211
"597",1461,43,540,0,921,0,2.90909090909091,9.99393939393939,0.906060606060606,0.0565657333053575,7.81286549707602,11.8545454545455,0.824561403508772,0.981818181818182,-0.378861125456531,1.40553349772346,0.557183036571054,"N0.HOG0000705",9.12820512820513,0.833333333333333
"598",3042,88,590,0,2451,1,2.52,11.4947145877378,0.734672304439746,-1.55435857472318,12.2941176470588,8.67857142857143,0.676470588235294,0.892857142857143,-2.48351578894747,1.96477481117453,-1.18618824185972,"N0.HOG0000706",7.35947712418301,0.666666666666667
"599",1106,5,653,0,453,0,1.5,0.478858350951374,0.398520084566596,-1.45315025960262,0.385964912280702,1.03571428571429,0.368421052631579,0.75,-1.15944593585842,-0.777990260546694,-0.431420109534337,"N0.HOG0000707",0.133333333333333,0.133333333333333
"600",2909,101,812,0,2093,4,1.525,35.047619047619,0.931339977851606,1.81817383515411,30.2894736842105,39.8095238095238,0.905263157894737,1,1.82689373612948,1.40275148768789,0.350958482167649,"N0.HOG0000708",32.2333333333333,0.841666666666667
"601",4266,20,1563,0,2703,0,1.85714285714286,2.1063122923588,0.709856035437431,-1.77857788304128,1.44117647058824,3.94444444444444,0.522058823529412,0.944444444444444,-0.488794477262482,0.66730509401139,-1.12439388689808,"N0.HOG0000709",1.28333333333333,0.525
"602",4693,38,3818,0,874,1,3.75,11.0325203252033,0.824622531939605,0.866904493547666,10.4558823529412,4.42857142857143,0.786764705882353,0.928571428571429,2.14482596684165,1.06451903283894,-0.216916987543302,"N0.HOG0000711",12.6617647058824,0.772058823529412
"603",2863,26,2167,0,696,0,4.2,3.97909407665505,0.775842044134727,-1.15150522184905,2.18947368421053,8.77777777777778,0.715789473684211,0.944444444444444,0.823283471776186,-0.0978737867822302,0.41724543569442,"N0.HOG0000712",1.67272727272727,0.581818181818182
"604",4023,66,1329,0,2694,0,1.44444444444444,14.4006968641115,0.715447154471545,-0.219109174642381,8.98692810457516,23.4888888888889,0.470588235294118,0.933333333333333,1.06226787288255,-0.473411366560348,0.109659109279028,"N0.HOG0000713",13.0909090909091,0.681818181818182
"605",3337,5,2092,0,1245,0,0.25,0.748780487804878,0.347560975609756,-0.909073103598782,0.661764705882353,1,0.220588235294118,0.8,-1.13901420285556,-0.720086553910699,0.243139484898708,"N0.HOG0000714",0.701754385964912,0.292397660818713
"606",3083,6,2800,0,283,0,2,0.819512195121951,0.664634146341463,-1.10308466952316,0.59047619047619,1.28571428571429,0.533333333333333,0.857142857142857,0.482326630689088,-0.105290281737957,-0.726730625172495,"N0.HOG0000715",0.705882352941176,0.617647058823529
"607",3550,249,2717,0,821,12,1.09243697478992,97.7121951219512,0.821951219512195,2.52052248261825,97.3660130718954,119.102564102564,0.862745098039216,0.846153846153846,-1.76230867310289,1.91090895233243,2.28249622133514,"N0.HOG0000716",65.1428571428571,0.285714285714286
"608",3932,260,2463,0,1465,4,1.32142857142857,22.3166666666667,0.905128205128205,-2.36575584862743,10.4083333333333,127.5,0.825,1,1.39696867505979,1.56025430275364,-0.798536391217815,"N0.HOG0000717",10.3421052631579,0.91578947368421
"609",1486,207,842,0,644,0,0.952830188679245,11.4412955465587,0.522267206477733,-2.85693292365311,23.3856209150327,0.857142857142857,0.398692810457516,0.523809523809524,-0.274290186420241,-2.57872865184029,-1.35841482102387,"N0.HOG0000718",0.282051282051282,0.282051282051282
"610",2307,15,1271,0,1036,0,2,3.99573257467994,0.422475106685633,0.383620696902157,5.04166666666667,8.66666666666667,0.458333333333333,0.833333333333333,-1.16387275300333,1.96782863178611,1.36861884454817,"N0.HOG0000719",0.117647058823529,0.117647058823529
"611",3073,13,2327,0,746,0,2.25,1.64722617354196,0.610241820768137,-1.47310878159537,0.333333333333333,2.44444444444444,0.166666666666667,1,-0.713809242145813,-1.45138322863843,-1.86127815424768,"N0.HOG0000720",1.39705882352941,0.522058823529412
"612",5307,12,4813,0,494,0,2,1.72403982930299,0.677098150782361,-1.23277482720916,1.14705882352941,2.34848484848485,0.382352941176471,0.96969696969697,NA,0.828787965187423,-1.4781496708939,"N0.HOG0000721",0,0
"613",2772,37,132,0,2640,0,3.625,8.15362731152205,0.862019914651494,-0.261228931457259,6.92647058823529,8.96969696969697,0.786764705882353,0.984848484848485,0.875539000644798,1.1799237644175,-0.692759212864783,"N0.HOG0000722",3.80952380952381,0.476190476190476
"614",3500,38,2848,0,652,0,2.16666666666667,4.2012012012012,0.798798798798799,-1.90962672523937,3.35164835164835,8.95238095238095,0.857142857142857,0.904761904761905,-0.0911035311683215,-0.723711823574355,-1.38871683635792,"N0.HOG0000723",2.35,0.591666666666667
"615",1650,6,771,0,879,0,1,0.600600600600601,0.301801801801802,-1.58067344047774,0,1.71428571428571,0,0.892857142857143,-1.50775601217568,NA,-0.503443827314082,"N0.HOG0000724",0.222222222222222,0.111111111111111
"616",2910,49,1274,0,1634,2,4.44444444444444,7.52252252252252,0.771771771771772,-1.2929253356227,7.95604395604396,8.66666666666667,0.626373626373626,1,0.998767691330063,-0.901219114183466,-1.2141626811047,"N0.HOG0000725",5.39047619047619,0.6
"617",3815,342,2858,0,940,17,0.954285714285714,77.9249249249249,0.557057057057057,-0.184329666544273,68.0065359477124,214,0.699346405228758,0.666666666666667,-0.991668605090719,-1.18436417592545,NA,"N0.HOG0000726",75.2583333333333,0.341666666666667
"618",3294,12,2713,0,581,0,3,0.771428571428571,0.161904761904762,-2.30533054089346,0,0,0,0,-2.20086800418026,NA,NA,"N0.HOG0000727",1.35672514619883,0.204678362573099
"619",2823,10,1719,0,1104,0,0.666666666666667,1.45238095238095,0.355555555555556,-1.21159871074921,0.769230769230769,2.6,0.153846153846154,1,-1.29402019878769,-1.8631138324346,-0.668229393709584,"N0.HOG0000728",1.05882352941176,0.215686274509804
"620",3164,65,2549,0,615,0,2.0952380952381,4.13781512605042,0.218487394957983,-2.71432747085947,0,32.5,0,1,-1.48074498027722,NA,-0.719895258962473,"N0.HOG0000729",0.285714285714286,0.142857142857143
"621",3196,78,589,0,2607,0,1.05263157894737,14.7764705882353,0.789915966386555,-0.814194192358224,14.4505494505495,24.3809523809524,0.593406593406593,0.952380952380952,0.342842611244796,-0.723493716394406,-0.922928690208839,"N0.HOG0000730",8,0.67948717948718
"622",1470,3,804,0,666,0,2,0.322689075630252,0.21344537815126,-1.25670477096349,0,0.666666666666667,0,0.666666666666667,-1.1646721889208,NA,1.63299316185545,"N0.HOG0000731",0.111111111111111,0.111111111111111
"623",2911,26,170,0,2740,1,1.88888888888889,3.86274509803922,0.32620320855615,-1.37111542034043,0,10.5357142857143,0,0.785714285714286,-1.08822734260014,NA,0.487841819577928,"N0.HOG0000732",0.222222222222222,0.222222222222222
"624",3493,472,465,0,3016,12,1.17511520737327,139.966131907308,0.746880570409982,0.813523638456188,136.10989010989,197.6,0.769230769230769,0.7,2.7160247836024,-0.348696117175926,-0.905536728693277,"N0.HOG0000733",94.8131868131868,0.714285714285714
"625",2973,531,339,0,2627,7,1.31877729257642,92.4670231729055,0.764705882352941,-1.1033072866219,81.5714285714286,212.6,0.769230769230769,0.9,2.52111239642282,-2.3147235402702,-1.21958337546392,"N0.HOG0000734",7.14285714285714,0.714285714285714
"626",3612,10,2451,0,1161,0,1.5,0.802139037433155,0.32620320855615,-2.07162046261422,0.133333333333333,1.60714285714286,0.133333333333333,0.642857142857143,-1.51296604802559,-1.15944593585842,-0.755397103024116,"N0.HOG0000735",0.666666666666667,0.222222222222222
"627",880,16,629,0,248,3,4.33333333333333,3.51515151515152,0.420454545454545,-0.361169728199059,4.15238095238095,2.33333333333333,0.361904761904762,1,-0.64231745815991,0.151756175749551,0.650102494825882,"N0.HOG0000736",3.16483516483517,0.263736263736264
"628",2409,28,309,0,2100,0,0.555555555555556,1.6969696969697,0.119318181818182,-2.66437224586386,0,0.4,0,0.4,-2.40556126588393,NA,-0.816496580927725,"N0.HOG0000737",3.375,0.125
"629",2742,5,108,0,2634,0,1.5,0.303030303030303,0.176136363636364,-2.00833065584098,0.105263157894737,2,0.105263157894737,1,NA,-1.16479739067565,NA,"N0.HOG0000738",0,0
"630",1781,9,1514,0,267,0,8,0.920454545454545,0.46780303030303,-1.77964257006887,0.308823529411765,2.57142857142857,0.308823529411765,0.666666666666667,0.206193330034832,0.0851234082407021,-1.11631222582212,"N0.HOG0000739",0.857142857142857,0.666666666666667
"631",2977,33,335,0,2642,0,1.75,12.6149193548387,0.717741935483871,1.94083173652715,13.2575757575758,15.6,0.53030303030303,1,0.518904266865773,2.67964668099306,0.901661523659725,"N0.HOG0000740",8.99047619047619,0.676190476190476
"632",3773,8,3173,0,600,0,0.6,1.00403225806452,0.459677419354839,-1.48031254506748,0.711111111111111,1.2,0.355555555555556,0.7,-1.05378320547176,0.0188908168859827,-1.04849308454771,"N0.HOG0000741",1.025,0.425
"633",3465,27,3069,0,396,0,1.45454545454545,8.11088709677419,0.663306451612903,0.743089571338195,6.4093567251462,13.1428571428571,0.573099415204678,1,-1.49806425260772,-0.101302853787093,1.35373431326889,"N0.HOG0000742",7.33333333333333,0.333333333333333
"634",3309,33,249,0,3059,1,1.35714285714286,6.9247311827957,0.705376344086021,-0.584897567822511,4.60952380952381,7.80952380952381,0.419047619047619,0.952380952380952,0.90142609318348,1.39741860126478,-0.949776934191446,"N0.HOG0000743",5.23809523809524,0.476190476190476
"635",3174,28,1077,0,2097,0,2.5,2.58924731182796,0.494623655913978,-2.25289883851342,0,5.74545454545455,0,0.8,1.23476454166098,NA,-1.62326402796863,"N0.HOG0000744",1,0.5
"636",861,2,0,0,861,0,0,0.344086021505376,0.288172043010753,-0.634252772891612,0.303030303030303,1,0.303030303030303,1,-1.16387275300333,-0.194921352119655,NA,"N0.HOG0000745",0.117647058823529,0.117647058823529
"637",2988,28,165,0,2823,0,2.5,4.29677419354839,0.849462365591398,-1.38247145882701,3.76608187134503,8,0.847953216374269,1,0.132524727596722,-0.221796384390349,NA,"N0.HOG0000746",4.75,0.607142857142857
"638",3054,33,2303,0,751,0,1.53846153846154,10.0574712643678,0.351724137931034,0.754601239028301,0,20.8333333333333,0,0.833333333333333,1.04001150039544,NA,2.00325303746331,"N0.HOG0000747",10.9803921568627,0.366013071895425
"639",3078,41,492,0,2586,0,0.952380952380952,3.68045977011494,0.583908045977012,-2.37693336201519,4.22857142857143,NA,0.571428571428571,NA,0.950509499764964,-2.27968781400054,NA,"N0.HOG0000748",0.461538461538462,0.461538461538462
"640",1497,48,741,0,756,0,1.08695652173913,9.8551724137931,0.696551724137931,-0.694200611716235,9.60714285714286,7.42857142857143,0.464285714285714,0.952380952380952,-0.529198594427274,-1.74420616064942,-1.70308510378989,"N0.HOG0000749",11.047619047619,0.6
"641",3054,82,177,0,2877,0,2.72727272727273,21.583908045977,0.827586206896552,0.162548827480637,12.2878787878788,28,0.454545454545455,0.972222222222222,1.4398410573223,-1.31589965194395,0.218219667627058,"N0.HOG0000750",21.4285714285714,0.80952380952381
"642",4346,1022,1691,0,2057,598,1.46859903381643,275.96091954023,0.855172413793103,0.27270257700392,224.892857142857,357.622222222222,0.642857142857143,0.977777777777778,-1.35248771144089,-0.39281544779533,1.24132323497136,"N0.HOG0000751",188.711111111111,0.644444444444444
"643",1486,7,65,0,1421,0,Inf,0.482758620689655,0.261083743842365,-2.17208198862143,0.333333333333333,NA,0.318181818181818,NA,-1.16221279954403,-1.45138322863843,NA,"N0.HOG0000752",0.125,0.125
"644",873,339,84,0,788,1,1.05454545454545,24.5418719211823,0.541871921182266,-2.79904403409686,2.03809523809524,223.333333333333,0.561904761904762,1,-1.79106850691264,1.09767275861113,NA,"N0.HOG0000753",0.909090909090909,0.345454545454545
"645",1944,18,1534,0,410,0,2.6,2.87684729064039,0.568965517241379,-1.2911023842676,0,4.3030303030303,0,0.924242424242424,NA,NA,-1.21206701175761,"N0.HOG0000754",0,0
"646",1545,64,1054,0,487,4,1.66666666666667,22.1625615763547,0.716748768472906,1.36371472076315,19.1282051282051,0.857142857142857,0.666666666666667,0.523809523809524,1.35537249080884,2.49242190090173,-1.35841482102387,"N0.HOG0000755",29.4285714285714,0.714285714285714
"647",3609,64,796,0,2808,5,1.37037037037037,13.2709359605911,0.82512315270936,-0.703445975465327,12.043956043956,14.5714285714286,0.714285714285714,0.904761904761905,0.850567551741383,-0.565430512502358,-1.48024028261387,"N0.HOG0000756",0.533333333333333,0.533333333333333
"648",5584,76,2104,0,3476,4,3,11.6256157635468,0.768472906403941,-1.52185021541202,5.07692307692308,16.1818181818182,0.362637362637363,0.963636363636364,NA,0.620582765596674,-1.62821348438836,"N0.HOG0000757",4.66666666666667,0.666666666666667
"649",4219,169,2303,0,1912,4,1.68253968253968,15.7783251231527,0.697044334975369,-2.45820355034394,4.33333333333333,45.3928571428571,0.694444444444444,1,NA,-0.0878971333159927,-1.61420380476554,"N0.HOG0000758",0,0
"650",5040,100,3010,0,2026,4,2.44827586206897,36.1773399014778,0.960591133004926,1.61631167786831,43.4102564102564,33.5,0.91025641025641,0.972222222222222,-0.694367507121635,2.49062426989692,0.239780951967606,"N0.HOG0000759",10.1333333333333,0.8
"651",822,1,477,0,345,0,0,0.192118226600985,0.192118226600985,-0.386962581436819,0.327272727272727,0,0.327272727272727,0,-1.16221279954403,-0.100013214403758,NA,"N0.HOG0000760",0.125,0.125
"652",1044,2,522,0,522,0,Inf,0.727513227513227,0.611111111111111,0.869372254564534,0.846153846153846,NA,0.692307692307692,NA,0.0966442205973641,0.878969221270081,NA,"N0.HOG0000761",0.666666666666667,0.525641025641026
"653",2847,24,823,0,2024,0,1,4.06084656084656,0.386243386243386,-1.22751095877538,1.52941176470588,10.3333333333333,0.117647058823529,1,0.894299111663571,-2.28243223032636,-0.0299361105564769,"N0.HOG0000762",4.76190476190476,0.476190476190476
"654",873,3,269,0,604,0,2,0.619047619047619,0.521164021164021,-0.47289719772275,0.525,0.5,0.425,0.5,-0.933020528695905,-0.330103548075035,-0.612372435695797,"N0.HOG0000763",0.333333333333333,0.333333333333333
"655",3659,37,2603,0,1055,1,1.05555555555556,13.4312169312169,0.85978835978836,1.53138208927936,9.21978021978022,15.5555555555556,0.659340659340659,0.972222222222222,1.21273165945088,-0.480809922189328,1.22692522716869,"N0.HOG0000764",19.5,0.833333333333333
"656",4033,567,1478,0,2537,18,1.15589353612167,123.060846560847,0.791005291005291,-0.612974220664823,160.362637362637,200.866666666667,0.835164835164835,1,-1.486139836697,-0.426319476529894,-1.21613988683018,"N0.HOG0000765",1.42857142857143,0.285714285714286
"657",3545,22,2545,0,1000,0,1.2,3.65343915343915,0.804232804232804,-1.26124974831575,1.07692307692308,5.44444444444444,0.538461538461538,0.972222222222222,0.273449766455879,1.88481565070643,-1.08448271606941,"N0.HOG0000766",2,0.7
"658",2818,18,218,0,2600,0,2.6,3.58974358974359,0.535612535612536,-0.813809606285285,2.925,8.66666666666667,0.491666666666667,1,NA,0.768721673047163,-0.667111556049961,"N0.HOG0000767",0,0
"659",5315,368,4271,0,998,46,1.19047619047619,150.438746438746,0.888888888888889,2.27836507979621,132.07619047619,171.822222222222,0.752380952380952,0.977777777777778,NA,0.96178235129115,1.64217469570099,"N0.HOG0000768",0,0
"660",3051,2,183,0,2868,0,1,0.153846153846154,0.150769230769231,-1.51314136710311,0.181818181818182,NA,0.181818181818182,NA,-1.15524134158067,-1.12850159547535,NA,"N0.HOG0000769",0.142857142857143,0.142857142857143
"661",2688,3,249,0,2439,0,0.5,0.670769230769231,0.590769230769231,-0.360216883010773,0.872727272727273,NA,0.672727272727273,NA,0.842275108853901,-0.506337105901118,NA,"N0.HOG0000770",0.43956043956044,0.43956043956044
"662",2904,1,0,0,2904,0,0,0.0769230769230769,0.0769230769230769,-1.15558750501204,0.181818181818182,NA,0.181818181818182,NA,NA,-1.12850159547535,NA,"N0.HOG0000771",0,0
"663",1525,20,957,0,568,0,2.33333333333333,4.80923076923077,0.52,-0.295456322640998,0.846153846153846,9.53333333333333,0.282051282051282,0.866666666666667,NA,-0.39439074523412,0.908136090612723,"N0.HOG0000772",0,0
"664",3891,266,2142,0,1748,1,1.19834710743802,137.676923076923,0.68,3.87276665851089,141.964285714286,106.6,0.75,0.7,2.89068656055076,2.13262594486019,-1.26031650085109,"N0.HOG0000773",144,0.545454545454545
"665",2901,238,2028,0,870,3,1.42857142857143,21.42,0.48,-2.63648394801277,4.5,8,0.409090909090909,1,-2.16821250804243,0.979458847757826,NA,"N0.HOG0000774",45.4,0.2
"666",1047,58,420,0,625,2,3.14285714285714,21.34,0.596666666666667,1.50805366533663,17.7777777777778,19.4642857142857,0.355555555555556,0.857142857142857,1.88657803241324,0.0286172536991424,-0.700869269776305,"N0.HOG0000775",30,0.6
"667",2841,658,550,0,2217,74,1.4280442804428,72.0724637681159,0.894927536231884,-2.39201117091002,78.7272727272727,111.214285714286,0.709090909090909,0.964285714285714,0.167655795033948,-2.2541662183312,-1.91697671052082,"N0.HOG0000776",1.66666666666667,0.833333333333333
"668",2376,13,774,0,1602,0,1.6,3.51333333333333,0.59,0.0703727991214785,4.26666666666667,4.8,0.733333333333333,0.9,NA,0.435675954987489,0.789603811036748,"N0.HOG0000777",0,0
"669",843,13,363,0,480,0,2.25,2.72,0.54,-0.721544975658858,3.42222222222222,4.2,0.511111111111111,0.9,-1.08822734260014,-0.14123532597528,-0.197400952759186,"N0.HOG0000778",0.222222222222222,0.222222222222222
"670",1559,152,1088,0,435,36,1.62068965517241,41.536231884058,0.942028985507246,0.0817877716349054,32.8974358974359,47.8222222222222,0.871794871794872,1,NA,0.238674856622478,-0.132847342603295,"N0.HOG0000779",NA,NA
"671",1074,12,444,0,630,0,1,3.40711462450593,0.770750988142292,0.166079815370994,2.72727272727273,4.39285714285714,0.545454545454545,0.964285714285714,NA,2.28977009457592,-0.255743844781083,"N0.HOG0000780",3.33333333333333,0.666666666666667
"672",2879,567,1091,0,1781,7,1.17241379310345,287.280632411067,0.628458498023715,3.54553437421188,285.641025641026,5.33333333333333,0.512820512820513,1,-1.53935783496882,2.72993835425992,NA,"N0.HOG0000781",187.6,0.6
"673",711,4,393,0,318,0,0.333333333333333,1.20158102766798,0.683794466403162,0.301122954259248,0.777777777777778,1.71428571428571,0.388888888888889,0.857142857142857,1.44509691188714,0.195896862054561,0.239023080906334,"N0.HOG0000782",0.6,0.6
"674",1152,17,411,0,741,0,0.545454545454545,3.39393939393939,0.571428571428571,-0.99544525939791,2.72727272727273,NA,0.545454545454545,NA,-1.88947286934622,2.28977009457592,NA,"N0.HOG0000783",2.88888888888889,0.416666666666667
"675",846,262,93,0,752,1,0.884892086330935,132.692640692641,0.593073593073593,3.45984013752956,134.358974358974,0,0.512820512820513,0,-1.54105520950245,2.72056992128384,NA,"N0.HOG0000784",87.2,0.6
"676",1591,140,690,0,893,8,1.1875,52.2467532467532,0.956709956709957,1.46255059936962,0,52.5614035087719,0,0.976608187134503,NA,NA,1.30392487706587,"N0.HOG0000785",NA,NA
"677",3727,12,2597,0,1130,0,0.714285714285714,3.15238095238095,0.742857142857143,-0.19454281689998,2.36363636363636,4.2,0.636363636363636,0.9,-1.04849308454771,-0.0446281725080297,-0.197400952759186,"N0.HOG0000786",1.2,0.4
"678",4946,114,1983,0,2959,4,1.11111111111111,16.8761904761905,0.733333333333333,-1.9067490369471,6.27777777777778,47.4,0.694444444444444,1,-1.49539125826899,-1.27930658270499,-0.520001869347119,"N0.HOG0000787",7,0.333333333333333
"679",1137,3,441,0,696,0,Inf,0.726315789473684,0.426315789473684,-0.37678801918143,0.8,1.6,0.4,0.8,NA,-0.972557939594832,1.12413909579021,"N0.HOG0000788",0,0
"680",2499,8,27,0,2472,0,0.6,1.35263157894737,0.705263157894737,-1.3486509758782,1.16363636363636,4,0.690909090909091,1,-0.816496580927725,0.465772187545663,NA,"N0.HOG0000789",0.4,0.4
"681",4873,528,3569,0,1156,148,1.03861003861004,220.447368421053,0.910526315789474,2.01180312501085,207.833333333333,199.2,0.833333333333333,0.933333333333333,0.543240321023781,2.26061767062427,1.06223982692304,"N0.HOG0000790",258.6,0.9
